Allele.name	Allele.primaryIdentifier	Allele.symbol	Allele.publications.pubMedId	Allele.projectCollection
RAS-like, family 11, member A; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4362364	Rasl11a<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
RAS-like, family 11, member B; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5052406	Rasl11b<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
RAS p21 protein activator 3; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4362124	Rasa3<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
RAS p21 protein activator 3; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4363877	Rasa3<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
RAS protein activator like 1 (GAP1 like); targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4364597	Rasal1<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
RAS protein activator like 1 (GAP1 like); targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4364536	Rasal1<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
RAS protein activator like 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4939768	Rasal2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
RAS protein activator like 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4939769	Rasal2<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
RAS protein-specific guanine nucleotide-releasing factor 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5050162	Rasgrf2<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
Ras-related associated with diabetes; targeted mutation 1.1, Velocigene	MGI:5502315	Rrad<tm1.1(KOMP)Vlcg>	27626380	KOMP-Regeneron
RAS-related C3 botulinum substrate 3; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5286408	Rac3<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
Ras-related GTP binding C; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4433247	Rragc<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
Ras-related GTP binding C; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4433866	Rragc<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
Ras-related GTP binding C; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:4441942	Rragc<tm2a(EUCOMM)Wtsi>	21677750	EUCOMM
Ras-related GTP binding C; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:4441888	Rragc<tm2e(EUCOMM)Wtsi>	21677750	EUCOMM
RAS related protein 1b; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5296228	Rap1b<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
ras responsive element binding protein 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4441720	Rreb1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
ras responsive element binding protein 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4441784	Rreb1<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
Ras suppressor protein 1; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:5511987	Rsu1<tm2a(EUCOMM)Wtsi>	21677750	EUCOMM
Ras suppressor protein 1; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:5511960	Rsu1<tm2e(EUCOMM)Wtsi>	21677750	EUCOMM
RB1-inducible coiled-coil 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4842608	Rb1cc1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
RB-associated KRAB zinc finger; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4364920	Rbak<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
RB-associated KRAB zinc finger; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4364217	Rbak<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
RB-associated KRAB zinc finger; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:4364691	Rbak<tm2a(KOMP)Wtsi>	21677750	KOMP-CSD
RB-associated KRAB zinc finger; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:4364221	Rbak<tm2e(KOMP)Wtsi>	21677750	KOMP-CSD
RBPJ interacting and tubulin associated 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4841296	Rita1<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
RBPJ interacting and tubulin associated 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4841260	Rita1<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
RB transcriptional corepressor 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4364364	Rb1<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
RB transcriptional corepressor 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4362766	Rb1<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
RB transcriptional corepressor like 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4820253	Rbl1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
RCC1 domain containing 1; targeted mutation 1, Wellcome Trust Sanger Institute	MGI:4419878	Rccd1<tm1(KOMP)Wtsi>	21677750	KOMP-CSD
RCSD domain containing 1; targeted mutation 1, Wellcome Trust Sanger Institute	MGI:4419584	Rcsd1<tm1(KOMP)Wtsi>	21677750	KOMP-CSD
RDH16 family member 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4363554	Rdh16f2<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
RDH16 family member 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4364377	Rdh16f2<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
RE1-silencing transcription factor; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4433924	Rest<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
RE1-silencing transcription factor; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4433924	Rest<tm1a(EUCOMM)Wtsi>	26119235	EUCOMM
RE1-silencing transcription factor; targeted mutation 1c, Wellcome Trust Sanger Institute	MGI:5779558	Rest<tm1c(EUCOMM)Wtsi>	26119235	EUCOMM
RE1-silencing transcription factor; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4431747	Rest<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
RE1-silencing transcription factor; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:4431796	Rest<tm2a(EUCOMM)Wtsi>	21677750	EUCOMM
RE1-silencing transcription factor; targeted mutation 2b, Wellcome Trust Sanger Institute	MGI:5692555	Rest<tm2b(EUCOMM)Wtsi>	27626380	EUCOMM
RE1-silencing transcription factor; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:4432298	Rest<tm2e(EUCOMM)Wtsi>	21677750	EUCOMM
reactive intermediate imine deaminase A homolog; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5002935	Rida<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
reactive intermediate imine deaminase A homolog; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5002936	Rida<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
rearranged L-myc fusion sequence; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4880941	Rlf<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
REC114 meiotic recombination protein; targeted mutation 1, Wellcome Trust Sanger Institute	MGI:4419253	Rec114<tm1(KOMP)Wtsi>	21677750	KOMP-CSD
REC8 meiotic recombination protein; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4364591	Rec8<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
REC8 meiotic recombination protein; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5694668	Rec8<tm1b(KOMP)Wtsi>	21677750	KOMP-CSD
REC8 meiotic recombination protein; targeted mutation 1e.1, Wellcome Trust Sanger Institute	MGI:5635285	Rec8<tm1e.1(KOMP)Wtsi>	21677750	KOMP-CSD
REC8 meiotic recombination protein; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4364921	Rec8<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
receptor accessory protein 2; targeted mutation 1, Wellcome Trust Sanger Institute	MGI:4419194	Reep2<tm1(KOMP)Wtsi>	21677750	KOMP-CSD
receptor accessory protein 4; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5050848	Reep4<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
receptor accessory protein 5; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5006810	Reep5<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
receptor accessory protein 6; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4362989	Reep6<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
receptor accessory protein 6; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4364933	Reep6<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
receptor-associated protein of the synapse; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4433819	Rapsn<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
receptor-associated protein of the synapse; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5637222	Rapsn<tm1b(EUCOMM)Wtsi>	27626380	EUCOMM
receptor-associated protein of the synapse; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4431985	Rapsn<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
receptor (calcitonin) activity modifying protein 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5286381	Ramp1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
receptor (calcitonin) activity modifying protein 1; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5636992	Ramp1<tm1b(EUCOMM)Wtsi>	27626380	EUCOMM
receptor (calcitonin) activity modifying protein 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5299875	Ramp1<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
receptor (calcitonin) activity modifying protein 2; targeted mutation 1, Wellcome Trust Sanger Institute	MGI:5299565	Ramp2<tm1(KOMP)Wtsi>	21677750	KOMP-CSD
receptor for activated C kinase 1; targeted mutation 1, Wellcome Trust Sanger Institute	MGI:4451318	Rack1<tm1(KOMP)Wtsi>	21677750	KOMP-CSD
receptor-interacting serine-threonine kinase 3; targeted mutation 1.1, Wellcome Trust Sanger Institute	MGI:5583070	Ripk3<tm1.1(KOMP)Wtsi>	27626380	KOMP-CSD
receptor-interacting serine-threonine kinase 3; targeted mutation 1, Wellcome Trust Sanger Institute	MGI:4419652	Ripk3<tm1(KOMP)Wtsi>	21677750	KOMP-CSD
receptor-interacting serine-threonine kinase 3; targeted mutation 1, Wellcome Trust Sanger Institute	MGI:4419652	Ripk3<tm1(KOMP)Wtsi>	28537251	KOMP-CSD
receptor-interacting serine-threonine kinase 4; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4442055	Ripk4<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
receptor-interacting serine-threonine kinase 4; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4442055	Ripk4<tm1a(EUCOMM)Wtsi>	28507225	EUCOMM
receptor-interacting serine-threonine kinase 4; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4452799	Ripk4<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
receptor-like tyrosine kinase; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5296229	Ryk<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
receptor (TNFRSF)-interacting serine-threonine kinase 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4364253	Ripk1<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
recombination activating gene 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4451677	Rag1<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
recombination activating gene 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4451687	Rag1<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
recombination signal binding protein for immunoglobulin kappa J region-like; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4364029	Rbpjl<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
recombination signal binding protein for immunoglobulin kappa J region-like; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5636933	Rbpjl<tm1b(KOMP)Wtsi>	27626380	KOMP-CSD
recombination signal binding protein for immunoglobulin kappa J region-like; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4365016	Rbpjl<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
recombination signal binding protein for immunoglobulin kappa J region; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH	MGI:5009600	Rbpj<tm1a(EUCOMM)Hmgu>	26188077	EUCOMM
recombination signal binding protein for immunoglobulin kappa J region; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH	MGI:5614604	Rbpj<tm1b(EUCOMM)Hmgu>	28700664	EUCOMM
RecQ protein-like 4; targeted mutation 1.1, Velocigene	MGI:5548719	Recql4<tm1.1(KOMP)Vlcg>	27626380	KOMP-Regeneron
RecQ protein-like 4; targeted mutation 3, Wellcome Trust Sanger Institute	MGI:5050948	Recql4<tm3(EUCOMM)Wtsi>	21677750	EUCOMM
reduced expression 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4441949	Rex2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
reelin; targeted mutation 1a, Mouse Biology Program, UCDavis	MGI:4840853	Reln<tm1a(KOMP)Mbp>	26662625	KOMP-CSD
reelin; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4364398	Reln<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
reelin; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4365080	Reln<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
refilin A; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4363382	Rflna<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
regenerating islet-derived 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5014604	Reg1<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
regenerating islet-derived 2; targeted mutation 1.1, Velocigene	MGI:5548968	Reg2<tm1.1(KOMP)Vlcg>	27626380	KOMP-Regeneron
regenerating islet-derived 2; targeted mutation 1.1, Velocigene	MGI:5548968	Reg2<tm1.1(KOMP)Vlcg>	28009527	KOMP-Regeneron
regenerating islet-derived 3 delta; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4849409	Reg3d<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
regenerating islet-derived 3 delta; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5636985	Reg3d<tm1b(EUCOMM)Wtsi>	26398943	EUCOMM
regenerating islet-derived 3 delta; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5636985	Reg3d<tm1b(EUCOMM)Wtsi>	27626380	EUCOMM
regenerating islet-derived 3 delta; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4849410	Reg3d<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
regenerating islet-derived 3 gamma; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4363444	Reg3g<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
regenerating islet-derived 3 gamma; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4363444	Reg3g<tm1a(KOMP)Wtsi>	25263220	KOMP-CSD
regenerating islet-derived 3 gamma; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4363444	Reg3g<tm1a(KOMP)Wtsi>	26329040	KOMP-CSD
regenerating islet-derived 3 gamma; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:4451638	Reg3g<tm2e(KOMP)Wtsi>	21677750	KOMP-CSD
regucalcin; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4362406	Rgn<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
regulated endocrine-specific protein 18; targeted mutation 1.1, Velocigene	MGI:5443932	Resp18<tm1.1(KOMP)Vlcg>	27626380	KOMP-Regeneron
regulated endocrine-specific protein 18; targeted mutation 1.1, Velocigene	MGI:5443932	Resp18<tm1.1(KOMP)Vlcg>	28700664	KOMP-Regeneron
regulating synaptic membrane exocytosis 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4842248	Rims2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
regulating synaptic membrane exocytosis 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4842590	Rims2<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
regulating synaptic membrane exocytosis 3; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4451369	Rims3<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
regulating synaptic membrane exocytosis 3; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4451369	Rims3<tm1a(KOMP)Wtsi>	28642685	KOMP-CSD
regulating synaptic membrane exocytosis 3; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5548815	Rims3<tm1b(KOMP)Wtsi>	27626380	KOMP-CSD
regulator of calcineurin 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5286172	Rcan1<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
regulator of cell cycle; targeted mutation 1.1, Wellcome Trust Sanger Institute	MGI:5569044	Rgcc<tm1.1(KOMP)Wtsi>	27626380	KOMP-CSD
regulator of cell cycle; targeted mutation 1, Wellcome Trust Sanger Institute	MGI:4362711	Rgcc<tm1(KOMP)Wtsi>	21677750	KOMP-CSD
regulator of cell cycle; targeted mutation 1, Wellcome Trust Sanger Institute	MGI:4362711	Rgcc<tm1(KOMP)Wtsi>	23695833	KOMP-CSD
regulator of cell cycle; targeted mutation 1, Wellcome Trust Sanger Institute	MGI:4362711	Rgcc<tm1(KOMP)Wtsi>	25385871	KOMP-CSD
regulator of cell cycle; targeted mutation 1, Wellcome Trust Sanger Institute	MGI:4362711	Rgcc<tm1(KOMP)Wtsi>	26134570	KOMP-CSD
regulator of cell cycle; targeted mutation 1, Wellcome Trust Sanger Institute	MGI:4362711	Rgcc<tm1(KOMP)Wtsi>	26275310	KOMP-CSD
regulator of cell cycle; targeted mutation 1, Wellcome Trust Sanger Institute	MGI:4362711	Rgcc<tm1(KOMP)Wtsi>	26839965	KOMP-CSD
regulator of chromosome condensation 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4453694	Rcc2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
regulator of chromosome condensation 2; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5692719	Rcc2<tm1b(EUCOMM)Wtsi>	27626380	EUCOMM
regulator of chromosome condensation 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4453778	Rcc2<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
regulator of G-protein signaling 11; targeted mutation 1, Wellcome Trust Sanger Institute	MGI:4363130	Rgs11<tm1(KOMP)Wtsi>	21677750	KOMP-CSD
regulator of G-protein signaling 12; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4453718	Rgs12<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
regulator of G-protein signaling 12; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4453681	Rgs12<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
regulator of G-protein signaling 14; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4432074	Rgs14<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
regulator of G-protein signaling 14; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4432473	Rgs14<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
regulator of G-protein signaling 17; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4362810	Rgs17<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
regulator of G-protein signaling 17; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4363330	Rgs17<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
regulator of G-protein signaling 18; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4841411	Rgs18<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
regulator of G-protein signaling 19; targeted mutation 1, Wellcome Trust Sanger Institute	MGI:4419524	Rgs19<tm1(KOMP)Wtsi>	21677750	KOMP-CSD
regulator of G-protein signaling 20; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4363067	Rgs20<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
regulator of G-protein signaling 20; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4363393	Rgs20<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
regulator of G-protein signaling 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4849427	Rgs2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
regulator of G-protein signaling 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4849422	Rgs2<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
regulator of G-protein signaling 3; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4434451	Rgs3<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
regulator of G-protein signaling 3; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4434018	Rgs3<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
regulator of G-protein signaling 3; targeted mutation 3e, Wellcome Trust Sanger Institute	MGI:5511893	Rgs3<tm3e(EUCOMM)Wtsi>	21677750	EUCOMM
regulator of G-protein signaling 5; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4432511	Rgs5<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
regulator of G-protein signaling 5; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5548396	Rgs5<tm1b(EUCOMM)Wtsi>	27626380	EUCOMM
regulator of G-protein signaling 5; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4432737	Rgs5<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
regulator of G-protein signaling 9; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4432928	Rgs9<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
regulator of G-protein signaling 9; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4433484	Rgs9<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
regulator of G-protein signalling 22; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4363293	Rgs22<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
regulator of G-protein signalling 22; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5608779	Rgs22<tm1b(KOMP)Wtsi>	21677750	KOMP-CSD
regulator of G-protein signalling 22; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4364909	Rgs22<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
regulator of G-protein signalling 7 binding protein; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4362379	Rgs7bp<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
regulator of G-protein signalling 7 binding protein; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4363167	Rgs7bp<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
regulator of microtubule dynamics 3; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4819201	Rmdn3<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
regulator of microtubule dynamics 3; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4819199	Rmdn3<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
regulatory associated protein of MTOR, complex 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4432132	Rptor<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
regulatory associated protein of MTOR, complex 1; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:4441657	Rptor<tm2a(EUCOMM)Wtsi>	21677750	EUCOMM
regulatory associated protein of MTOR, complex 1; targeted mutation 2b, Wellcome Trust Sanger Institute	MGI:5548643	Rptor<tm2b(EUCOMM)Wtsi>	27626380	EUCOMM
regulatory associated protein of MTOR, complex 1; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:4441715	Rptor<tm2e(EUCOMM)Wtsi>	21677750	EUCOMM
regulatory factor X, 2 (influences HLA class II expression); targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4941984	Rfx2<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
regulatory factor X, 2 (influences HLA class II expression); targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4942018	Rfx2<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
regulatory factor X, 4 (influences HLA class II expression); targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4431588	Rfx4<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
regulatory factor X, 4 (influences HLA class II expression); targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4433616	Rfx4<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
regulatory factor X, 5 (influences HLA class II expression); targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:4842823	Rfx5<tm2a(EUCOMM)Wtsi>	21677750	EUCOMM
regulatory factor X, 5 (influences HLA class II expression); targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:4840613	Rfx5<tm2e(EUCOMM)Wtsi>	21677750	EUCOMM
regulatory factor X, 5 (influences HLA class II expression); targeted mutation 3a, Wellcome Trust Sanger Institute	MGI:4842732	Rfx5<tm3a(EUCOMM)Wtsi>	21677750	EUCOMM
